marker_position_x,marker_position_y,marker_position_z,marker_quaternion_x,marker_quaternion_y,marker_quaternion_z,marker_quaternion_w
0.0290351882577,-0.026706552133,0.176168099046,0.962591959804,0.0145409646807,-0.00122666118987,-0.270561960683
0.0290289260447,-0.0267183929682,0.176231399179,0.96276673147,0.0146835006605,-0.00185548549824,-0.269928088121
0.0290345977992,-0.0267153698951,0.176213338971,0.962749433442,0.0143612820298,-0.00248198547769,-0.270002077275
0.0290404595435,-0.0267232656479,0.176269650459,0.962828653347,0.0146340224153,-0.00201215099795,-0.269708696432
0.0290335509926,-0.0267124287784,0.176242142916,0.962720521427,0.0147668114265,-0.00272187653986,-0.270080969882
0.0290393140167,-0.0267230737954,0.176319465041,0.962883133215,0.0145764913951,-0.0031795506923,-0.26950600759
0.0290454309434,-0.0267248954624,0.176322609186,0.962825489374,0.0146524902602,-0.00271934186056,-0.269712785607
0.029035622254,-0.0267061386257,0.176267236471,0.962820444059,0.0146644092162,-0.00211474235953,-0.269735565821
0.0290447007865,-0.0266937576234,0.176280811429,0.962856416923,0.0146235912197,-0.0029061020031,-0.269601976146
0.0290418211371,-0.0266800969839,0.176202401519,0.962458410702,0.0143753977226,-0.00164349006429,-0.271043270621
0.0290388315916,-0.026681503281,0.176212906837,0.962645259077,0.0145080772411,-0.00178218958382,-0.27037093903
0.0290457755327,-0.0266660861671,0.176244109869,0.962569661472,0.0147333240196,-0.00288442119425,-0.270618284842
0.0290387272835,-0.0266570001841,0.176224410534,0.962504496108,0.01484021155,-0.00251658020487,-0.270847798435
0.0290526226163,-0.0266581550241,0.176356598735,0.962571373096,0.0149413256398,-0.00328768076868,-0.270596192951
0.0290464907885,-0.0266494788229,0.176282316446,0.96262958367,0.0152399278381,-0.00356344076548,-0.270368879743
0.0290613975376,-0.0266290381551,0.176332518458,0.962447760499,0.0152914551773,-0.00381031071989,-0.271009153428
0.0290451683104,-0.0266185905784,0.176266640425,0.962244963638,0.0150827081695,-0.0032806382116,-0.271746902982
0.0290586352348,-0.026599900797,0.176240414381,0.962139537231,0.0150994718659,-0.00275121793829,-0.272124875098
0.029048377648,-0.0266241915524,0.176244869828,0.962292747831,0.0153231119245,-0.00271005234611,-0.271570479487
0.0290483683348,-0.0266199689358,0.176287353039,0.962492331998,0.0151314036167,-0.0023486196804,-0.270876421004
0.0290444288403,-0.0266297068447,0.176192060113,0.962281529793,0.0152894855616,-0.0024186590683,-0.271614872824
0.0290508326143,-0.0266660600901,0.176346614957,0.962613730287,0.0152653314223,-0.00328067391353,-0.270427463655
0.0290269367397,-0.026672469452,0.176185756922,0.962501137766,0.0145064773369,-0.00147297071495,-0.270885496608
0.0290430057794,-0.0266876220703,0.176219239831,0.962571124088,0.0146182375405,-0.000981876504908,-0.270632913964
0.0290285032243,-0.0267025697976,0.176226705313,0.962652184607,0.0144727429643,-0.00258059612072,-0.270341731343
0.0290243625641,-0.0267189927399,0.176208585501,0.962630215116,0.0145088832947,-0.00167042624815,-0.270425166962
0.0290480963886,-0.026740802452,0.176343917847,0.962991641988,0.0146461281351,-0.0024327515302,-0.269122035722
0.0290254894644,-0.026723369956,0.176182866096,0.962750946582,0.0145838532669,-0.00155813227618,-0.269991663395
0.0290280207992,-0.0267151724547,0.176234483719,0.962787352267,0.0143650069018,-0.00237356505967,-0.269867610284
0.0290412530303,-0.0267361216247,0.176309987903,0.962882867857,0.0145651449192,-0.00226824132064,-0.269516779483
0.0290333721787,-0.0266967006028,0.176294654608,0.96288560898,0.0144917636895,-0.00308392779439,-0.269502842645
0.02902495116,-0.0266919266433,0.176242232323,0.962682884763,0.0144031741726,-0.00214357061847,-0.270239925
0.0290458295494,-0.0266507230699,0.176300644875,0.962617954669,0.0150548071537,-0.00358084345023,-0.270420420253
0.0290380939841,-0.0266245268285,0.176203086972,0.962314316471,0.0150425853514,-0.00300220480435,-0.271506654995
0.0290527790785,-0.0266223587096,0.176324695349,0.962448004642,0.0151538849645,-0.00313360773373,-0.271024682701
0.029049564153,-0.0266028214246,0.176239848137,0.962284927344,0.0150056490458,-0.0027130453634,-0.271615884086
0.0290637910366,-0.0266301594675,0.17638412118,0.96265818741,0.0152598774046,-0.0038101334545,-0.270262526513
0.029037905857,-0.0265900827944,0.176213771105,0.962081240122,0.0153033212905,-0.00254276147309,-0.272321556484
0.0290397070348,-0.0266300383955,0.176232382655,0.962378387941,0.0150636530029,-0.00282183301325,-0.271280227885
0.0290457736701,-0.0266354568303,0.176338851452,0.962610129398,0.0153223616786,-0.00324612057209,-0.270437472837
0.029047941789,-0.0266739521176,0.176335707307,0.96261330394,0.0150352069546,-0.00349046784344,-0.270439246899
0.0290338248014,-0.0266568455845,0.176271557808,0.962586306517,0.0151116928668,-0.00274937851434,-0.270539609231
0.029026940465,-0.0266792438924,0.176211282611,0.962581894903,0.0144245482575,-0.00174557819928,-0.270601147391
0.0290316361934,-0.0266881566495,0.176217645407,0.962774578931,0.0145896865289,-0.00182554322502,-0.269905388244
0.0290322005749,-0.0267049111426,0.17622192204,0.962699143861,0.0144162418692,-0.00190590215251,-0.270183082219
0.0290308464319,-0.0267238505185,0.176293477416,0.962822847613,0.0144094709843,-0.00210319391762,-0.269740816038
0.0290360487998,-0.0266988519579,0.176309719682,0.962821761606,0.014530301588,-0.00252690620171,-0.269734574087
0.0290240813047,-0.0266785509884,0.176184460521,0.962604766083,0.0145649564183,-0.00177429516659,-0.27051206671
0.0290305688977,-0.026665629819,0.176199287176,0.96251698525,0.0144911051607,-0.00280304933897,-0.270819504265
