marker_position_x,marker_position_y,marker_position_z,marker_quaternion_x,marker_quaternion_y,marker_quaternion_z,marker_quaternion_w
0.0290031488985,-0.027967588976,0.175924509764,0.963510490841,0.0147653677219,0.000314222432476,-0.267262827979
0.0290109626949,-0.0279680211097,0.17592471838,0.963588070464,0.0148090177124,0.00074348048978,-0.266979719625
0.0289987493306,-0.0279703848064,0.175912737846,0.963420403387,0.0146882660673,0.000402778231489,-0.267591515088
0.0290123987943,-0.027975641191,0.175979271531,0.963785328574,0.0147738037762,0.000249767644931,-0.266269624186
0.0290085114539,-0.0279621202499,0.175924643874,0.963532372636,0.0147701609755,0.00037623363308,-0.267183584216
0.0290060844272,-0.027968024835,0.175895765424,0.963544536983,0.0147585448489,0.000494181911983,-0.267140162442
0.0290107894689,-0.0279609765857,0.175928190351,0.963535238941,0.0149249025643,0.000428666293651,-0.267164568846
0.0290229264647,-0.0279702078551,0.176029905677,0.963817609663,0.0150696260828,-0.000888220498273,-0.266134801815
0.0290290582925,-0.0279430001974,0.176010474563,0.963605437864,0.0151938782973,-0.000101154511833,-0.266896414268
0.0290210749954,-0.0279428642243,0.176001921296,0.963529386233,0.0150924338224,-0.000858050008477,-0.267175230996
0.0290274675936,-0.0279420427978,0.176045536995,0.963668653897,0.0152950684252,-0.00110488928878,-0.266660018746
0.0290296785533,-0.0279333945364,0.176024869084,0.963464570289,0.0148911934648,-0.000315259945926,-0.267421343139
0.0290273539722,-0.0279108341783,0.176018163562,0.963540481688,0.0150784673694,-0.000289160633891,-0.267137223833
0.029036981985,-0.027912735939,0.17606665194,0.963647026222,0.0150938097405,-0.0017043695157,-0.26674647305
0.0290365330875,-0.0278877075762,0.175950944424,0.963335373007,0.0150997496426,0.000346089689942,-0.267874666393
0.0290248282254,-0.0278818737715,0.176025018096,0.963416535327,0.015064842823,-0.000254778470698,-0.267584687634
0.0290399137884,-0.027865588665,0.17596437037,0.963272090368,0.0148868227994,-0.000297115371735,-0.268114106582
0.0290319770575,-0.0278610773385,0.175951644778,0.963189780867,0.0149814453694,-0.00104231605599,-0.268402525892
0.0290216989815,-0.0278813019395,0.175962164998,0.963381722435,0.0151206512102,-0.000671000153792,-0.267706130941
0.0290203075856,-0.0278608817607,0.175906658173,0.963216022793,0.0149777607028,0.000609814362251,-0.26830987355
0.0290359724313,-0.0279042813927,0.175982028246,0.963331427328,0.0150195458195,-0.000651268344271,-0.267892796126
0.0290183294564,-0.0279198307544,0.175988823175,0.963466491138,0.0148872834273,3.93980546746e-06,-0.267414826125
0.0290211811662,-0.0279436297715,0.175979793072,0.963430904348,0.0150126088157,-8.17924533624e-05,-0.267535992781
0.0290178954601,-0.0279696732759,0.175995364785,0.963578001123,0.0150038069339,5.25206649892e-05,-0.267006214853
0.0290079712868,-0.0279773492366,0.176020473242,0.963717490538,0.0149599583223,-0.000227451680529,-0.266504683533
0.0290132462978,-0.027985651046,0.17596450448,0.963663542694,0.0146635639036,0.000287094334319,-0.266716092414
0.0289869178087,-0.0279598422348,0.175821647048,0.963454126156,0.0145809513134,0.000974983264683,-0.26747446992
0.0290070939809,-0.0279906913638,0.175950288773,0.963781730372,0.0147749206493,0.00038270756019,-0.266282427988
0.0290191601962,-0.0279832296073,0.175995916128,0.963677320799,0.0148392430955,0.000231657504339,-0.266656641728
0.0290251839906,-0.0279835686088,0.176027610898,0.963701623646,0.0150498980444,-0.000672600725212,-0.266556239392
0.0290128998458,-0.0279392115772,0.176000580192,0.963529149606,0.0150219711772,0.000253493768723,-0.267181312936
0.0290221255273,-0.0279272980988,0.175950050354,0.963451388791,0.0149690398804,0.000240151742746,-0.267464561408
0.0290211010724,-0.0278868488967,0.175930187106,0.963422486136,0.0150484494472,0.000548521463842,-0.267563742875
0.0290349218994,-0.0279036965221,0.176007717848,0.963360415178,0.0149393021456,0.000130624437439,-0.267793783829
0.0290240719914,-0.0278555322438,0.175848692656,0.963191624973,0.0148360132768,0.00121555155987,-0.268403257667
0.0290328357369,-0.027870785445,0.175927236676,0.963360402723,0.0150613496016,-0.000203938905062,-0.267786946326
0.0290276464075,-0.0278657134622,0.175951167941,0.963296900543,0.0151758442055,-0.000187718095735,-0.268008842985
0.029027344659,-0.0278793983161,0.175964802504,0.963344643936,0.0147801406279,0.000375171395719,-0.267859111641
0.0290400814265,-0.02791669406,0.176061183214,0.963572776361,0.0150868303379,-0.000363437828343,-0.267020149276
0.0290328226984,-0.0279221646488,0.176052644849,0.963490449091,0.0152080718892,-0.00047858856615,-0.267310007319
0.0290367025882,-0.0279385522008,0.176067382097,0.963614882129,0.0153647237153,-0.000876626174414,-0.266851111541
0.029032709077,-0.0279379282147,0.176038354635,0.963479036817,0.015388030176,-0.000765531674157,-0.267340173005
0.0290203541517,-0.0279535800219,0.176019027829,0.963558976578,0.01498799402,0.000338937951566,-0.267075539524
0.0290366522968,-0.027988800779,0.176093101501,0.963772358181,0.0150483812032,-0.000850819011187,-0.266299951063
