position_joint1,position_joint2,position_joint3,position_joint4,position_joint5,position_joint6,position_joint7,velocity_joint1,velocity_joint2,velocity_joint3,velocity_joint4,velocity_joint5,velocity_joint6,velocity_joint7,ee_T_00,ee_T_10,ee_T_20,ee_T_30,ee_T_01,ee_T_11,ee_T_21,ee_T_31,ee_T_02,ee_T_12,ee_T_22,ee_T_32,ee_T_03,ee_T_13,ee_T_23,ee_T_33,v_x,v_y,time
0.465051013904,0.547734551845,-0.124025913994,-1.35583913572,0.0794114883074,1.89409457846,0.159154907219,0.000495365756474,-0.00123888768746,0.000337885125259,0.000646797580365,0.000139080065745,8.3720791497e-05,0.000888357676244,0.573823698747,0.818964854888,0.00191732019768,0.0,0.818922269088,-0.57376621981,-0.0118063160366,0.0,-0.00856902931803,0.00834504081142,-0.999928463456,0.0,0.661695190442,0.260838972881,0.303245052194,1.0,0.0,0.0,0.0
0.46505097887,0.547731365078,-0.1240275907,-1.35584342873,0.0794108779762,1.89409390707,0.159150121798,-0.000713936198278,0.000428404393332,-0.000366895303185,0.00117131989837,0.000473542485165,6.65763523058e-05,-0.000129843033762,0.573826197083,0.818963115886,0.00191239670411,0.0,0.818920513108,-0.573768783493,-0.011803524928,0.0,-0.00856954301322,0.00833943327171,-0.999928505837,0.0,0.661697016974,0.260833787371,0.303243771141,1.0,-0.00028,-0.000368,0.015
0.465042509146,0.547731814047,-0.124031009018,-1.35584016327,0.0794106619317,1.89409710009,0.15915607335,-0.00205733731353,-0.00417672195007,-0.000926862023552,-0.0012636097888,0.000244333267387,-0.000121238689344,0.00058677117899,0.573835028626,0.818956911872,0.00191919767829,0.0,0.818914386791,-0.573777576127,-0.0118011500394,0.0,-0.00856360567681,0.00834373250325,-0.999928520838,0.0,0.661698965429,0.260830348773,0.303246888899,1.0,-0.00056,-0.000736,0.029
0.465050295679,0.547707277016,-0.12402579815,-1.35587141428,0.079405508562,1.89410449034,0.159145990445,0.00090107826893,-0.000544177011242,-0.000584043492502,-0.00501636023453,-0.000344864790166,0.0050923553146,-0.00286137388512,0.573817102442,0.8189694713,0.00191961607723,0.0,0.818926947995,-0.573759646846,-0.0118012033028,0.0,-0.00856359186273,0.00834391826628,-0.999928519406,0.0,0.66169098554,0.260834796445,0.303249856762,1.0,-0.00092,-0.00120914285714,0.047
0.465055232494,0.547595644615,-0.124028330331,-1.35598560114,0.0794066976044,1.89412570696,0.159154014225,0.000501455616995,-0.0102941421438,-0.000959182657084,-0.0109941592333,-0.000102215731598,-0.000103758760403,0.00212209319348,0.573827898641,0.81896185638,0.00194098881527,0.0,0.818919523086,-0.57377027008,-0.0117999483958,0.0,-0.00855019058433,0.00836081419853,-0.999928492957,0.0,0.661671219197,0.260826147106,0.303276516673,1.0,-0.00126,-0.001656,0.064
0.4650469239,0.547460808067,-0.124023062042,-1.35617555592,0.079403276166,1.89416919441,0.159149206449,-0.000650209706709,-0.0100346746907,0.00428796228995,-0.0143805937152,-1.77576066055e-05,0.00343656582494,0.000563055508133,0.573836608271,0.818955760786,0.00193798498764,0.0,0.818913253939,-0.573778859296,-0.0118173621917,0.0,-0.00856608695239,0.00836843774948,-0.999928293131,0.0,0.661641050382,0.260805318115,0.30328521594,1.0,-0.0016,-0.00210285714286,0.081
0.465031264181,0.547315848422,-0.124026511253,-1.35635838924,0.079397273529,1.89426343777,0.159142004529,-0.000692434368234,-0.0114846302246,0.000179426683734,-0.0132621182418,0.000384481807895,0.0114192984618,-0.000748143803201,0.57385472827,0.818942945683,0.00198732493483,0.0,0.818901085401,-0.573796784388,-0.0117902271974,0.0,-0.00851536668133,0.0083934617709,-0.99992851661,0.0,0.661626970966,0.260778600267,0.303309164029,1.0,-0.0019,-0.00249714285714,0.096
0.465014439231,0.547122153483,-0.124025424663,-1.35656781428,0.0793943718961,1.89438012014,0.159127391458,-0.00108138397469,-0.0146207902207,0.000368169731481,-0.0110936840759,0.000659287762219,0.00591154832521,0.000483664672157,0.57386689785,0.818934190996,0.00207876658643,0.0,0.818893473892,-0.57380854894,-0.0117462539291,0.0,-0.0084267571613,0.00844323725351,-0.999928848223,0.0,0.661611641629,0.260753253785,0.303356774918,1.0,-0.00224,-0.002944,0.113
0.464999528451,0.546918764012,-0.124022649384,-1.35682635969,0.0793883711421,1.89450003884,0.159112994357,0.00146337854663,-0.0139273120169,0.00110329548104,-0.015950792934,0.000248799404154,0.00568589106202,-0.00160201711165,0.573878354576,0.818926005842,0.00213962747791,0.0,0.818886009292,-0.573819700191,-0.0117218753002,0.0,-0.00837174930482,0.00847920476756,-0.99992900593,0.0,0.661585220311,0.260724157679,0.303388083884,1.0,-0.00258,-0.00339085714286,0.13
0.464955919957,0.546667494785,-0.124023704288,-1.35720680671,0.079375795144,1.89464321596,0.159083447066,-0.00393658368303,-0.0139564610704,0.000398602220016,-0.0248804770525,0.000107018772618,0.0100429620723,-0.00355662229611,0.573908564395,0.818904790053,0.00215672048976,0.0,0.818864930899,-0.57384975554,-0.0117230504592,0.0,-0.00836258965506,0.00849418537361,-0.999928955431,0.0,0.661545446047,0.260660523057,0.303397404016,1.0,-0.00294,-0.003864,0.148
0.464924244912,0.546390852494,-0.124028757215,-1.35761219078,0.0793535784882,1.89479949052,0.158971958233,0.000201850873608,-0.0159215847973,0.00271620469979,-0.0236150412278,0.000193697917534,0.0103162029769,-0.00474250449426,0.573863533307,0.818936283112,0.00218088139945,0.0,0.818896742113,-0.573804642988,-0.0117091564022,0.0,-0.00833781367833,0.00850553829593,-0.999929065825,0.0,0.661501553191,0.260599171982,0.303414060464,1.0,-0.00328,-0.00431085714286,0.165
0.464880307227,0.546103809733,-0.124021573765,-1.35809623585,0.0793226908683,1.89496323117,0.158938027568,-0.00513603596958,-0.0206960984197,0.000936787413397,-0.033282797128,-0.00186669371941,0.0127420374826,0.00183992077117,0.573885515122,0.818920953338,0.00215281628894,0.0,0.818881006043,-0.573826685919,-0.0117294232842,0.0,-0.00837028821551,0.00849441003576,-0.999928889108,0.0,0.661442203588,0.260526687668,0.303400850654,1.0,-0.00362,-0.00475771428571,0.182
