position_joint1,position_joint2,position_joint3,position_joint4,position_joint5,position_joint6,position_joint7,velocity_joint1,velocity_joint2,velocity_joint3,velocity_joint4,velocity_joint5,velocity_joint6,velocity_joint7,ee_T_00,ee_T_10,ee_T_20,ee_T_30,ee_T_01,ee_T_11,ee_T_21,ee_T_31,ee_T_02,ee_T_12,ee_T_22,ee_T_32,ee_T_03,ee_T_13,ee_T_23,ee_T_33,v_x,v_y,time
0.46506953917,0.547739439957,-0.124008875817,-1.35582922904,0.0795375844373,1.89412840335,0.15913818359,0.000401447935326,-0.000641368527962,6.00758154908e-05,4.9090084484e-05,0.000180978825814,0.000279748983349,0.000208336819599,0.573816038574,0.818969968882,0.00202258386279,0.0,0.818927568157,-0.573756970982,-0.0118879461469,0.0,-0.00857556440155,0.00847800707688,-0.999927288902,0.0,0.661688260444,0.260884946916,0.303248911222,1.0,0.0,0.0,0.0
0.465070200436,0.547741608662,-0.124006634714,-1.35582393939,0.0795368723604,1.89412758954,0.159131120364,0.000294702778845,0.00119031461566,0.000315815653799,0.000629560456358,-0.000236687335493,3.60317991194e-05,-0.00185541106951,0.573807667447,0.818975829077,0.00202461552492,0.0,0.818933453645,-0.573748591442,-0.0118869348739,0.0,-0.00857365710734,0.00847900300428,-0.999927296813,0.0,0.661688606491,0.260887110677,0.303249746325,1.0,-0.00024,-0.000315428571429,0.013
0.465066952915,0.547736023053,-0.124009167046,-1.35582429592,0.0795375844373,1.89412770875,0.159138196756,-0.00218382254056,-0.00168626512142,0.0015780267388,0.00046869057488,0.00010248357926,7.64137402366e-05,0.000914796463968,0.573818090315,0.818968515399,0.00202901781265,0.0,0.818926204783,-0.573759002487,-0.0118838161467,0.0,-0.0085684690003,0.00848092782784,-0.99992732496,0.0,0.66169008587,0.260883651944,0.303253629081,1.0,-0.00052,-0.000683428571429,0.027
0.465066269829,0.547713807054,-0.124002133133,-1.35584530425,0.0795362618445,1.89413189733,0.159137488255,0.000111918743143,-0.00495549577224,-0.000330247085636,-0.00145939578285,-0.00027299794475,-0.000300718721172,-0.000933185583447,0.573818481054,0.818968217259,0.00203882848825,0.0,0.818926044351,-0.57375936314,-0.0118774574081,0.0,-0.00855762794501,0.00848531768638,-0.999927380557,0.0,0.661689096269,0.260880703055,0.303262919873,1.0,-0.00086,-0.00113028571429,0.044
0.465063819148,0.547629419408,-0.124008997408,-1.35593194435,0.0795339829579,1.89415565178,0.159132219489,-0.00158721704762,-0.00494564535428,-0.000276537847949,-0.00981464427124,-0.000235057921947,0.00498641522394,-0.00159202153082,0.573820571795,0.818966711975,0.00205498476435,0.0,0.818924698753,-0.573761337794,-0.0118748442628,0.0,-0.00854619589436,0.00849707129892,-0.999927378521,0.0,0.661674783004,0.260871617667,0.303280326015,1.0,-0.00122,-0.00160342857143,0.062
0.465063502822,0.547511359419,-0.124009472962,-1.35608958893,0.0795343759345,1.89418455576,0.159135726956,-0.00243168192528,-0.00539874723188,-0.000455180873384,-0.0082110217633,-2.34612921754e-05,-5.90416242259e-06,-0.000488378772572,0.573832739494,0.818958192388,0.00205258542363,0.0,0.818916022642,-0.573773389225,-0.0118908611782,0.0,-0.00856056409863,0.0085044242726,-0.999927193105,0.0,0.661647693386,0.260855994799,0.303291451422,1.0,-0.00152,-0.00199771428571,0.077
0.465047074098,0.547364964945,-0.12400982266,-1.35630856903,0.0795319709896,1.89427923816,0.159129608798,-0.00221364871082,-0.00975509145676,1.59338767449e-05,-0.00981299007613,-0.000136307094861,0.0072426038199,0.0005475734241,0.573853144774,0.818943833968,0.00207652089224,0.0,0.81890189946,-0.573793618603,-0.0118873551874,0.0,-0.0085437462896,0.00852222713952,-0.999927185371,0.0,0.661624737621,0.260826894838,0.30329915577,1.0,-0.00186,-0.00244457142857,0.094
0.465032089706,0.547156132271,-0.124008028524,-1.35652652777,0.0795301769984,1.89439825906,0.159118853808,-0.00336388125897,-0.010059506937,-0.000404806539992,-0.0119119572029,0.000635563969197,0.00497108440841,0.00086803514752,0.573867223304,0.818933707971,0.00217689374111,0.0,0.818893028085,-0.573807241581,-0.011840817726,0.0,-0.008447890021,0.00857786544802,-0.999927524063,0.0,0.661607617685,0.260802699465,0.303353611855,1.0,-0.00222,-0.00291771428571,0.112
0.465015910081,0.546963270547,-0.124004534283,-1.35676859485,0.0795264685828,1.89451585236,0.159110139787,-0.00202372652013,-0.00789199573245,0.000847265512028,-0.0126651294743,-0.000283016207417,0.00723540983123,0.00102611965457,0.573883587613,0.818922066043,0.00224154351949,0.0,0.818882155458,-0.573823277577,-0.0118156034753,0.0,-0.00838997009331,0.00861650679549,-0.999927679491,0.0,0.661584275784,0.260775209993,0.303385088827,1.0,-0.00254,-0.00333828571429,0.128
0.464981706483,0.546728667981,-0.124009823997,-1.35710464354,0.079518322141,1.89464278627,0.159084277592,-0.00415531817301,-0.0155892235424,0.000221568214035,-0.0147062391863,0.000494349696705,0.00557378284542,0.000109237802953,0.573913533008,0.818900994148,0.00227273304563,0.0,0.818861382031,-0.573852988105,-0.0118123648068,0.0,-0.00836910376533,0.00864049569852,-0.999927647351,0.0,0.661546559053,0.260719351954,0.303403923292,1.0,-0.0029,-0.00381142857143,0.146
