marker_position_x,marker_position_y,marker_position_z,marker_quaternion_x,marker_quaternion_y,marker_quaternion_z,marker_quaternion_w
0.0286643467844,-0.0295062698424,0.176196351647,0.965323592502,0.00608533258792,0.000190340870439,-0.260985237623
0.0286620780826,-0.0294994805008,0.176134645939,0.965149612444,0.00615208641964,0.000500840983396,-0.261625928741
0.0286534652114,-0.0294692348689,0.176044866443,0.965069995149,0.00607948245727,0.00140971587955,-0.261917844099
0.0286567751318,-0.0295011512935,0.176165953279,0.965131570431,0.00635645712678,0.000230250234752,-0.261687971054
0.0286619011313,-0.0295032262802,0.176196992397,0.965378025493,0.00623285739686,0.000201992586028,-0.260780326296
0.0286497958004,-0.0294771809131,0.176087617874,0.965032689904,0.00651504578022,0.000198259944481,-0.262048511327
0.02864850685,-0.0294734332711,0.176085010171,0.96508890154,0.00638754287649,0.000841709935805,-0.261843279358
0.0286583453417,-0.0294550452381,0.176104828715,0.965084547733,0.00664607474775,0.000624409892697,-0.261853500129
0.0286454185843,-0.0294358339161,0.176021233201,0.965091087858,0.00647892816111,0.00139941675013,-0.261830588852
0.0286697242409,-0.0294634960592,0.176216587424,0.965355165489,0.00703508443151,-4.45297936923e-05,-0.260844609046
0.0286624971777,-0.02944663167,0.176189795136,0.965465877492,0.0071993283212,-0.000650202021785,-0.26042923474
0.028671450913,-0.0294467583299,0.176252871752,0.965393560924,0.00722604378974,-0.000110509048628,-0.260697227844
0.0286620482802,-0.0294311381876,0.176229193807,0.965360552905,0.00726061596567,-0.000592498544122,-0.260817820126
0.0286656524986,-0.0294258445501,0.176264151931,0.965477489906,0.00750031653497,-0.000512083077873,-0.260377993516
0.0286780688912,-0.0294184926897,0.176302433014,0.965517067192,0.00759660196271,-0.000431826880317,-0.260228549789
0.0286762788892,-0.0293835643679,0.176255002618,0.965244535633,0.00779484509252,-0.000869643466581,-0.261230684533
0.0286830645055,-0.0294002741575,0.176292791963,0.965316384408,0.00765842841352,-0.00115191667665,-0.260968004852
0.0286911893636,-0.029386036098,0.176310271025,0.965214076319,0.00764228661965,-0.00128926154905,-0.261345977844
0.0286805201322,-0.029418932274,0.176328107715,0.96542296454,0.00785228173842,-0.00148495647642,-0.260565991861
0.0286753643304,-0.0294090714306,0.176313519478,0.965456849683,0.00760302202598,-0.00167607817488,-0.260446647545
