txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
15970.0,16729.0,38186.0,15944.0,16632.0,37636.0,15752.0,16699.0,37679.0,15425.0,16497.0,38506.0,16105.0,16398.0,37486.0,15858.0,16497.0,37605.0,15879.0,16537.0,37203.0,15518.0,16425.0,37686.0,16254.0,16494.0,37527.0,15988.0,16304.0,37867.0,15752.0,16282.0,37664.0,15461.0,16343.0,38178.0,16080.0,16296.0,38672.0,15949.0,16353.0,38859.0,15700.0,16069.0,38146.0,15563.0,16016.0,38247.0
15971.0,16728.0,38186.0,15944.0,16632.0,37636.0,15752.0,16699.0,37679.0,15425.0,16497.0,38506.0,16103.0,16398.0,37483.0,15858.0,16496.0,37606.0,15878.0,16537.0,37205.0,15517.0,16424.0,37684.0,16253.0,16494.0,37525.0,15988.0,16304.0,37867.0,15752.0,16282.0,37664.0,15461.0,16343.0,38178.0,16079.0,16299.0,38671.0,15948.0,16354.0,38857.0,15700.0,16068.0,38137.0,15562.0,16016.0,38249.0
15970.0,16724.0,38182.0,15946.0,16631.0,37641.0,15750.0,16700.0,37678.0,15424.0,16499.0,38501.0,16103.0,16398.0,37483.0,15858.0,16496.0,37606.0,15878.0,16537.0,37204.0,15514.0,16426.0,37685.0,16254.0,16493.0,37525.0,15987.0,16305.0,37865.0,15751.0,16282.0,37664.0,15457.0,16342.0,38181.0,16079.0,16299.0,38671.0,15948.0,16354.0,38857.0,15699.0,16069.0,38142.0,15564.0,16016.0,38244.0
15970.0,16727.0,38188.0,15943.0,16633.0,37641.0,15750.0,16699.0,37681.0,15424.0,16499.0,38505.0,16104.0,16399.0,37475.0,15857.0,16498.0,37605.0,15877.0,16538.0,37210.0,15514.0,16426.0,37691.0,16252.0,16492.0,37529.0,15988.0,16304.0,37867.0,15752.0,16283.0,37664.0,15459.0,16345.0,38175.0,16078.0,16297.0,38666.0,15948.0,16356.0,38857.0,15698.0,16068.0,38142.0,15562.0,16015.0,38249.0
15969.0,16727.0,38183.0,15944.0,16631.0,37639.0,15748.0,16700.0,37689.0,15423.0,16499.0,38505.0,16104.0,16399.0,37475.0,15858.0,16497.0,37606.0,15876.0,16537.0,37207.0,15513.0,16428.0,37688.0,16252.0,16493.0,37524.0,15985.0,16306.0,37868.0,15752.0,16283.0,37668.0,15460.0,16344.0,38181.0,16078.0,16297.0,38666.0,15946.0,16354.0,38856.0,15698.0,16068.0,38139.0,15562.0,16015.0,38250.0
15968.0,16726.0,38182.0,15943.0,16631.0,37639.0,15750.0,16698.0,37682.0,15423.0,16497.0,38507.0,16102.0,16399.0,37479.0,15858.0,16497.0,37606.0,15876.0,16537.0,37207.0,15515.0,16425.0,37671.0,16250.0,16495.0,37526.0,15987.0,16306.0,37870.0,15751.0,16283.0,37665.0,15457.0,16343.0,38175.0,16079.0,16299.0,38662.0,15946.0,16354.0,38856.0,15698.0,16068.0,38139.0,15562.0,16015.0,38250.0
15967.0,16727.0,38183.0,15943.0,16633.0,37639.0,15749.0,16700.0,37679.0,15422.0,16499.0,38498.0,16102.0,16399.0,37478.0,15855.0,16498.0,37603.0,15877.0,16537.0,37208.0,15514.0,16424.0,37683.0,16254.0,16495.0,37523.0,15987.0,16307.0,37865.0,15753.0,16284.0,37668.0,15458.0,16344.0,38172.0,16080.0,16300.0,38663.0,15948.0,16355.0,38859.0,15698.0,16070.0,38145.0,15563.0,16015.0,38248.0
15967.0,16727.0,38183.0,15942.0,16633.0,37637.0,15746.0,16698.0,37678.0,15419.0,16498.0,38506.0,16101.0,16399.0,37478.0,15856.0,16497.0,37604.0,15877.0,16537.0,37208.0,15514.0,16424.0,37683.0,16254.0,16495.0,37523.0,15985.0,16306.0,37865.0,15750.0,16283.0,37664.0,15455.0,16344.0,38177.0,16080.0,16299.0,38662.0,15949.0,16356.0,38858.0,15699.0,16067.0,38140.0,15563.0,16015.0,38248.0
15967.0,16730.0,38183.0,15942.0,16633.0,37644.0,15747.0,16698.0,37679.0,15418.0,16496.0,38497.0,16100.0,16401.0,37469.0,15853.0,16498.0,37605.0,15876.0,16537.0,37200.0,15514.0,16425.0,37685.0,16254.0,16498.0,37522.0,15989.0,16307.0,37869.0,15752.0,16284.0,37667.0,15457.0,16341.0,38174.0,16079.0,16300.0,38668.0,15948.0,16354.0,38854.0,15700.0,16069.0,38142.0,15565.0,16015.0,38245.0
15969.0,16729.0,38191.0,15944.0,16634.0,37646.0,15750.0,16699.0,37683.0,15425.0,16498.0,38495.0,16101.0,16401.0,37485.0,15858.0,16498.0,37609.0,15876.0,16537.0,37200.0,15514.0,16425.0,37685.0,16257.0,16496.0,37537.0,15990.0,16305.0,37873.0,15757.0,16282.0,37668.0,15462.0,16344.0,38171.0,16082.0,16301.0,38673.0,15955.0,16358.0,38860.0,15700.0,16069.0,38142.0,15565.0,16015.0,38245.0
