position_joint1,position_joint2,position_joint3,position_joint4,position_joint5,position_joint6,position_joint7,velocity_joint1,velocity_joint2,velocity_joint3,velocity_joint4,velocity_joint5,velocity_joint6,velocity_joint7,ee_T_00,ee_T_10,ee_T_20,ee_T_30,ee_T_01,ee_T_11,ee_T_21,ee_T_31,ee_T_02,ee_T_12,ee_T_22,ee_T_32,ee_T_03,ee_T_13,ee_T_23,ee_T_33,v_x,v_y,time
0.465061682672,0.547640892957,-0.12396898191,-1.35574410926,0.0794667793751,1.89408744462,0.159170821549,0.000755894533182,-0.00216387059507,-0.00119188980336,0.00106369230284,0.00305834960149,0.00025745764941,0.00243326387886,0.573797452057,0.818982753712,0.00211660984507,0.0,0.818942058427,-0.573738492556,-0.0117810865061,0.0,-0.0084342885128,0.00849350176928,-0.999928359036,0.0,0.661699086773,0.260900002289,0.303354228768,1.0,0.0,0.0,0.0
0.465059457361,0.547645418194,-0.123963995547,-1.35574939897,0.0794667399466,1.89408756383,0.15916186398,-4.82694757974e-05,-0.0022742676326,0.000122369309176,-0.000756129762472,0.00037637010148,0.000128790450245,-0.00838350168089,0.573788743006,0.818988873265,0.00210968477917,0.0,0.818948056956,-0.573729780409,-0.0117883832937,0.0,-0.00844432834574,0.00849192737878,-0.999928287673,0.0,0.661697215218,0.260900728286,0.303348350318,1.0,-0.00018,-0.000236571428571,0.01
0.465051306905,0.547642174197,-0.123966755556,-1.35574791371,0.0794646615617,1.89408685176,0.159166128999,-0.00141495992585,-0.00337809283673,-0.000206367828558,0.000133410481482,-0.000452689887913,-0.00011273086137,-0.00172831041349,0.573800196674,0.818980844455,0.00211130629849,0.0,0.81894008338,-0.573741260696,-0.0117835694631,0.0,-0.00843933661556,0.00849061130216,-0.999928340991,0.0,0.661700376673,0.260893572157,0.303351381063,1.0,-0.0004,-0.000525714285714,0.021
0.465056648338,0.547640458988,-0.123966630211,-1.35577542236,0.0794685139889,1.89409042335,0.159172895607,-0.00157763074509,0.00168201254667,0.000351083222545,-0.00452279782532,0.00206938655814,0.000293592947834,0.00114976767704,0.573799518123,0.818981358731,0.00209617614088,0.0,0.818940357716,-0.573740598037,-0.0117967609601,0.0,-0.00845882882576,0.00848578237059,-0.99992821728,0.0,0.661694227104,0.260894374813,0.303341692126,1.0,-0.00076,-0.000998857142857,0.039
0.465053079789,0.547584224211,-0.123967239369,-1.35583148163,0.0794634212273,1.89410296455,0.159173487974,-0.000191879853699,-0.00691882945048,-0.000856534577822,-0.00779645868563,0.000377529101977,0.000741699944384,0.00153246449561,0.573809352517,0.818974444047,0.00210567395902,0.0,0.818933559659,-0.573750387079,-0.0117925863185,0.0,-0.00844985826098,0.00849126687386,-0.999928246567,0.0,0.661685681767,0.260886198349,0.303354069958,1.0,-0.0011,-0.00144571428571,0.056
0.465049678838,0.547469326483,-0.123964603696,-1.3560019153,0.0794625579825,1.89413650481,0.159166824015,-0.00211725629235,-0.00477663469631,0.000195237169648,-0.00996283224399,8.87210564254e-05,0.00566105010574,-0.00032188208763,0.573813943405,0.818971257607,0.00209391255172,0.0,0.818930083677,-0.573754886602,-0.0118150349186,0.0,-0.0084749446162,0.00849456330595,-0.999928006262,0.0,0.661656662016,0.260868885695,0.303357163842,1.0,-0.00144,-0.00189257142857,0.073
0.465031928305,0.547297093835,-0.123967141178,-1.35623009081,0.0794590843786,1.89421525879,0.159155382249,-7.43022423596e-05,-0.00697075801591,-0.00246324115843,-0.00411040272274,0.000212111172285,0.00690022732469,-0.000563919782738,0.57383265408,0.818958082968,0.00211904574787,0.0,0.818917150259,-0.573773409798,-0.011811948311,0.0,-0.00845780127953,0.00851356846686,-0.999927989782,0.0,0.661630011489,0.260835639363,0.303377478532,1.0,-0.00182,-0.002392,0.092
0.465023334942,0.547137801524,-0.123961579952,-1.35643238824,0.0794570322458,1.8943185786,0.159146036928,0.000770948483994,-0.00844397739967,5.92427345222e-05,-0.0176384803298,4.67592744343e-05,0.00277940886703,-0.000725574391887,0.573839072944,0.818953433958,0.00217675722096,0.0,0.818913172238,-0.573779521937,-0.0117908202274,0.0,-0.00840731586366,0.0085487730999,-0.999928115176,0.0,0.661609519959,0.260817946072,0.303402808334,1.0,-0.00212,-0.00278628571429,0.107
0.465010254757,0.54693915125,-0.12395940146,-1.35666217552,0.0794541788992,1.89444813392,0.159126735692,-0.00312139911024,-0.0132275124439,0.00128376112701,-0.0159119528702,0.000132447716947,0.00436642553816,-0.00437986181738,0.573844763588,0.818949202854,0.00226657204931,0.0,0.818910061825,-0.573784820045,-0.0117489500869,0.0,-0.0083214288859,0.00859835768708,-0.999928408471,0.0,0.661590981865,0.260794236874,0.303445315278,1.0,-0.00246,-0.00323314285714,0.124
0.464989984626,0.546714738169,-0.123961583527,-1.35696108991,0.0794454779777,1.89457331974,0.159113619151,-0.000162856315173,-0.0134688841119,1.30799474951e-06,-0.0186615918128,0.000127092701233,0.00836604195898,0.000595410384607,0.573866601441,0.818933767144,0.00231423508782,0.0,0.818895196176,-0.573806425168,-0.0117299197074,0.0,-0.00827826375373,0.00862669124441,-0.999928522719,0.0,0.661559585374,0.260754126548,0.303472908139,1.0,-0.00278,-0.00365371428571,0.14
0.464957999473,0.546470261099,-0.123959415928,-1.35732094542,0.0794331316947,1.89470586048,0.159013377014,0.000190836581157,-0.0135988486519,0.00104952676749,-0.0268491422208,-0.000169160095374,0.00968818012224,-0.00587725163799,0.573826018701,0.818962143772,0.00233542952598,0.0,0.818923748779,-0.57376566476,-0.0117304104796,0.0,-0.00826693200327,0.00864391986789,-0.999928467684,0.0,0.661518444913,0.260701717661,0.303486178127,1.0,-0.0031,-0.00407428571429,0.156
0.46491118878,0.546144043585,-0.123964375415,-1.35781701657,0.07941910578,1.89488142178,0.158947638924,-0.00269037681623,-0.0163949976072,-0.0013432909852,-0.0314847737737,0.000153832163267,0.00376945069351,-0.0039391153461,0.57383794278,0.818953752245,0.00234819303265,0.0,0.818915395528,-0.573777406333,-0.0117392440175,0.0,-0.00826671698877,0.00865956178633,-0.999928334122,0.0,0.661462347936,0.260622928448,0.303496447345,1.0,-0.00348,-0.00457371428571,0.175
0.464872960967,0.545863936629,-0.123963710528,-1.35826008611,0.0793952637256,1.89504151053,0.158918319428,-0.00221123644639,-0.0198601751288,0.000253204422888,-0.031464829839,-0.00421743378827,0.0148334110876,-0.00223270026844,0.573863199841,0.818936057508,0.00234701560292,0.0,0.818897650993,-0.573802628513,-0.0117442586235,0.0,-0.0082712323802,0.00866173016264,-0.999928278001,0.0,0.661411097579,0.260556119105,0.303497725383,1.0,-0.00378,-0.004968,0.19
