marker_position_x,marker_position_y,marker_position_z,marker_quaternion_x,marker_quaternion_y,marker_quaternion_z,marker_quaternion_w
0.0292734019458,-0.0270057879388,0.175787478685,0.962736391806,0.0158169725383,0.00073984123952,-0.269977621124
0.0292696356773,-0.0270137451589,0.175791651011,0.962709812844,0.015764853071,0.000813004517216,-0.270075220419
0.0292663630098,-0.0269942451268,0.175725311041,0.962644984819,0.0156439979034,0.00147652511631,-0.270310411205
0.0292723290622,-0.0270135197788,0.175817295909,0.962822810751,0.0158010747807,0.000965463471615,-0.269669481056
0.0292679704726,-0.0269922260195,0.175744146109,0.962668367964,0.0157079031754,0.00132572754316,-0.270224198667
0.0292623694986,-0.0269931405783,0.175735220313,0.962735037371,0.0156661219004,0.00179539612184,-0.269986290383
0.0292674303055,-0.026996685192,0.175741672516,0.962602961243,0.015512149656,0.00148456019654,-0.270467573473
0.0292631629854,-0.0269792247564,0.175713941455,0.962598972253,0.0156777811937,0.00162097404821,-0.27047143701
0.029278203845,-0.0269759073853,0.175734400749,0.962702596396,0.0158380708314,0.00164833856154,-0.270092853264
0.0292763654143,-0.0269818697125,0.175789266825,0.96270382197,0.0156540187402,0.00169292474109,-0.270098939034
0.0292661748827,-0.0269533544779,0.175663277507,0.962577357548,0.0154300917611,0.00215864204528,-0.270558835132
0.0292723141611,-0.0269407406449,0.175667598844,0.962500457646,0.0156334518213,0.00217563617574,-0.270820477111
0.0292635727674,-0.0269299373031,0.175641387701,0.962364850033,0.0156657454832,0.00186533615776,-0.271302414957
0.0292604472488,-0.0269276890904,0.175711303949,0.962325888063,0.0161221470687,0.00110879140011,-0.27141800257
0.0292965825647,-0.026953138411,0.175848454237,0.962685285293,0.0159640670206,0.000131052160017,-0.270152129123
0.0292784608901,-0.0269114915282,0.175733372569,0.962437047407,0.015973247296,0.00130055318171,-0.271031536378
0.029273211956,-0.0269079431891,0.175719305873,0.962256055421,0.0158911313298,0.00102131956278,-0.271679429947
0.0292813405395,-0.0268979053944,0.175714597106,0.962307592789,0.0158188701536,0.00107958939304,-0.271500818956
0.0292915292084,-0.0269119590521,0.175803467631,0.962347874878,0.0161657340404,0.000789834761171,-0.271338557749
0.0292634163052,-0.0268893614411,0.175650849938,0.962341660813,0.0159144126765,0.00170239595229,-0.271371260785
0.0293011292815,-0.0269467253238,0.175898194313,0.962628178751,0.015968446567,-0.000366653731728,-0.270355069775
0.0292784571648,-0.0269453693181,0.175794318318,0.962510153881,0.0156164043556,0.00098206582502,-0.270793956981
0.0292636193335,-0.0269446391612,0.1756901443,0.962468896141,0.0155787470457,0.00152526303294,-0.270940215129
0.0292741190642,-0.0269716624171,0.175736054778,0.962585193289,0.0155586116482,0.00172723179687,-0.27052669357
0.029266634956,-0.0269886627793,0.175762504339,0.962719946209,0.0158736291899,0.000771756722175,-0.270032845148
0.0292716827244,-0.0270192474127,0.175834044814,0.962685746168,0.0158287194994,0.000618153631485,-0.270157775476
0.0292706210166,-0.0270187743008,0.175761699677,0.962612494069,0.0157718992706,0.00105501792852,-0.270420636033
0.0292566958815,-0.0270183607936,0.175727531314,0.962582685561,0.0157562715443,0.00139308115746,-0.270526103529
0.0292693823576,-0.0270155761391,0.17580807209,0.962790973147,0.0159664335194,0.00121228457129,-0.269772395536
0.0292650610209,-0.0270058531314,0.175733700395,0.962624981146,0.0156719816614,0.00195911506279,-0.270376952666
0.0292728152126,-0.0270023997873,0.175808101892,0.962813064651,0.0155284956043,0.000888830150688,-0.269720370647
0.0292774569243,-0.0269767977297,0.175782054663,0.962712739899,0.0155165258826,0.00133972670623,-0.270077068617
0.0292743332684,-0.0269465949386,0.175748229027,0.96262888298,0.0156473303072,0.00149126938096,-0.270367473678
0.0292793605477,-0.0269196312875,0.17576032877,0.962402432367,0.0158267104042,0.00152232947546,-0.271161862962
0.0292797908187,-0.0269069001079,0.175707921386,0.962427188681,0.0159277750098,0.00114230870903,-0.271069931203
0.0292808432132,-0.026900427416,0.175744950771,0.962409145412,0.0159367059453,0.00122442993045,-0.271133102005
0.0292806141078,-0.0269147064537,0.175792396069,0.962444463721,0.0162170762446,0.000316104810442,-0.270993654482
0.0292874462903,-0.026881666854,0.175772830844,0.962488258736,0.0157908438124,0.00195167641327,-0.270856404771
0.0292666833848,-0.0269123725593,0.175710350275,0.962283997748,0.0160840435988,0.0012021837611,-0.271568344942
0.0292793419212,-0.0269214212894,0.175785139203,0.962564997699,0.0159346283424,0.00125882559893,-0.270579245661
0.0292626935989,-0.0269420780241,0.175686866045,0.962419767616,0.0157604431584,0.00143268441417,-0.27110467858
0.0292617287487,-0.0269414298236,0.17568410933,0.962391674355,0.015700239555,0.00247456779137,-0.271200376337
0.0292741861194,-0.0269868243486,0.175807461143,0.962667712884,0.0157962199214,0.000469073909504,-0.27022422907
0.0292509850115,-0.0269698556513,0.175690740347,0.962584645139,0.015704047619,0.00121629193358,-0.270523020211
0.0292591936886,-0.0269912071526,0.175701454282,0.96252912653,0.015571710444,0.00162706670556,-0.270725977823
0.0292674079537,-0.0270021241158,0.175789535046,0.962822633817,0.0154293363613,0.00177209132974,-0.26968754343
0.0292675681412,-0.0270017683506,0.175825834274,0.962738520988,0.0158114239587,0.000359124795494,-0.269971128284
0.0292706023902,-0.0269903764129,0.175824224949,0.962764592242,0.0155666766705,0.000609081491225,-0.269891918222
0.029270472005,-0.0269771777093,0.17578445375,0.962662260511,0.0155786451025,0.00101553575899,-0.270254781073
0.0292682815343,-0.0269474294037,0.175751358271,0.962652684214,0.0156172071301,0.00131370893706,-0.270285379895
0.0292609091848,-0.0269361920655,0.175699859858,0.962292866211,0.0157152097967,0.000974155165243,-0.271559427828
0.0292735248804,-0.02693580091,0.175715595484,0.962412645057,0.0158460030616,0.00123696112986,-0.271125938907
0.0292892288417,-0.0269446503371,0.175854250789,0.962586653252,0.016068040808,0.000442391745769,-0.27049687121
0.029262881726,-0.0269298236817,0.175673261285,0.962332658783,0.0157097543688,0.00116770172328,-0.271417932219
0.0292784012854,-0.026945810765,0.175756916404,0.962564772421,0.0157555274686,0.00186696219055,-0.270587022417
0.0292691327631,-0.0269552525133,0.175695285201,0.96255929709,0.0156621951303,0.00140480601169,-0.270614710889
0.0292568877339,-0.0269474033266,0.175702780485,0.96251344105,0.0155430781093,0.00166118306966,-0.270783177085
0.0292654633522,-0.0269703511149,0.175745934248,0.962636236734,0.0155738765616,0.00160845176275,-0.270344859353
0.0292637404054,-0.0269624106586,0.175826311111,0.96286913796,0.0156401626764,0.00172568631278,-0.269509611114
0.0292703527957,-0.0269659906626,0.175840780139,0.962751066588,0.0160567503765,-0.000155524714465,-0.269912097476
